304883	Huggins-Simmons	Veronica			1971-06-18	28	2800000	400074			F	B	1992-08-05	1992-10-03	0	58.0	.00	5.52	5.52	8.28	8324.16	5
304891	Genitty	Marvin	D		1984-05-28	51	5120001	170105	7201	10	M	B	2003-05-05	2011-09-01	8	112.0	.00	13.10	13.61	23.51	38134.20	5
304905	Olsen	Douglas	W		1974-09-28	20	2010000	550921	9999	1	M	W	1996-03-15	2014-06-25	18	.0	.00	47.05	47.05	70.58	.00	5
304913	Maxwell	Rodney	F		1973-08-03	70	7031102	151390	1120	12	M	B	1992-03-23	2012-12-07	20	80.0	.16	16.47	19.10	28.65	34253.96	5
304930	Brown	Ida	M		1969-02-26	12	1200015	104310	2220	5	F	B	1990-03-19	2011-03-18	21	80.0	.16	21.81	25.30	37.95	45368.18	5
304948	Armstrong	April	A		1977-11-14	12	1200015	104214	1180	16	F	W	1995-08-07	2016-05-27	20	80.0	.00	25.34	25.34	38.00	52699.14	5
304956	Haynes	Viola	A		1973-05-13	20	2010000		105	1	F	B	1990-06-18	1990-09-22	0	80.0	.00	5.80	5.80	8.70	12064.00	5
304964	Buchanan	Verna	L		1969-11-18	20	2010000		104	1	F	W	1991-01-17	1991-04-16	0	80.0	.00	5.53	5.53	8.29	11501.88	5
304999	Saltzman	Mary	C		1976-08-14	70	7020001	110128	6109	1	F	W	1997-04-07	1997-04-16	0	80.0	.00	7.44	7.44	11.16	15477.02	5
305006	Oneal	Erik	S		1981-12-11	12	1200015	104205	1150	13	M	B	2000-03-28	2015-08-08	15	80.0	.00	20.03	20.03	30.04	41659.02	5
305014	Hansen	Andreas	K		1981-01-18	61	6114016	400074			M	W	1999-06-01	1999-08-27	0	58.0	.00	8.00	8.00	12.00	12064.00	5
305022	Sanders	Jerry	L		1977-11-05	33	3300001		220	5	M	B	1999-03-16	1999-12-31	0	.0	.00	22.78	22.78	34.18	47392.28	5
305049	Dalton	Sean	A		1974-04-10	55	5510005		211	3	M	W	1992-06-20	1993-07-30	1	80.0	.00	12.90	12.90	19.35	26833.04	5
305065	Dufour	Claudia			1969-09-24	40	4030100		200	1	F	W	1990-02-05	1990-05-04	0	86.0	.00	5.04	5.04	7.56	10476.00	5
305073	Pete	Kenneth	D		1970-09-03	53	5320001		115	4	M	B	1990-02-26	1994-01-29	3	80.0	.00	10.25	10.25	15.38	21320.00	5
305103	Murphy	Steven	L		1988-02-22	52	5210001	120260	2260	16	M	W	2007-04-16		11	80.0	.00	37.43	37.43	56.15	77860.12	0
305111	Denne	Michael			1969-08-14	70	7003000	400074			M	B	1991-09-09	1991-12-18	0	58.0	.00	9.76	9.76	14.63	14711.84	5
305138	Harris	Thomas	E		1973-12-22	52	5210001	120225	1251	19	M	W	1996-02-21		22	84.0	.00	36.86	36.86	55.29	80509.00	0
305146	Cully	Adam	S		1982-11-07	50	5050001	5005	1416	1	M	W	2003-03-05	2003-05-02	0	80.0	.00	12.40	12.76	19.15	25799.02	5
305154	Brown	Willie	J		1984-10-26	12	1200015	104207	113	1	M	B	2002-07-02	2002-08-05	0	20.0	.00	9.20	9.20	13.79	4781.66	5
305162	Avery	Benita	Y		1981-08-30	60	6055036	105393	1120	2	F	B	2001-03-28	2005-11-16	4	80.0	.00	11.90	11.90	17.85	24746.28	5
305170	Guskos	Kathlene	L		1981-02-09	53	5320001	105110	118	1	F	W	1999-11-15	2000-02-28	0	80.0	.00	11.67	11.67	17.51	24279.06	5
305197	Thompson	Sheryl	L		1982-11-02	12	1200015	104207	113	2	F	W	2000-02-01	2000-08-10	0	20.0	.00	9.46	9.46	14.19	4920.76	5
305200	Hardesty	Carole	A		1980-03-06	12	1200015	104205	113	1	F	B	2001-06-18	2001-12-16	0	80.0	.00	9.20	9.20	13.79	19127.16	5
305219	Welker	Lawrence	E		1972-01-29	79	7901000	141130	1170	19	M	W	1994-10-17		24	80.0	.00	26.37	26.37	39.55	54843.10	0
305227	Burda	Timothy	J		1983-10-03	16	1600000	400074			M	W	2000-10-16	2002-05-31	1	58.0	.00	7.75	7.75	11.62	11687.00	5
305243	Brown	Reba	T		1974-09-29	12	1200015	104105	103	6	F	B	1992-08-10	1997-06-25	4	40.0	.00	6.39	6.39	9.58	6642.48	5
305260	Moore	Brenda	M		1975-04-13	60	6043316	124226	1050	12	F	B	1997-02-10	2012-02-13	15	80.0	.10	11.70	12.87	19.31	24344.06	5
305278	Armstrong	Sharon			1969-10-12	53	5320001		115	7	F	B	1990-04-02	1997-01-04	6	80.0	.00	11.71	11.71	17.56	24355.24	5
305286	Childs	John	T		1975-03-15	50	5020001	105470	100	1	M	W	1995-08-15	2001-03-05	5	40.0	.00	5.30	5.30	7.96	5516.68	5
305294	Lamon	Bianca	A		1980-03-11	70	7040002	160105	6107	1	F	B	2000-09-11	2000-12-16	0	80.0	.00	7.07	7.07	10.61	14706.12	5
305316	Maurus	Joseph	L		1971-12-31	52	5230001	123450	2260	9	M	W	1992-07-08	2007-12-21	15	80.0	.19	29.84	35.51	53.26	62066.16	5
305324	Beard	Orscini	L	Jr	1981-08-03	50	5010001	5005	3090	18	M	B	2001-09-24		17	80.0	.00	25.44	26.64	44.29	52919.10	0
305340	Whittemore	Mary	S		1969-05-07	52	5210001	120210	196	3	F	W	1990-09-27	1994-06-24	3	112.0	.00	8.78	8.78	13.17	25574.90	5
305359	Johnson	Jessie	L		1981-05-10	60	6055046	160105	6107	1	F	B	2002-01-02	2002-06-03	0	80.0	.00	7.07	7.07	10.61	14706.12	5
305367	Monroe	Chad	W		1983-06-10	50	5020001	5005	3090	11	M	W	2001-07-31	2006-06-02	4	80.0	.00	18.87	18.87	30.90	39242.06	5
305375	Shropshire	Michael	L		1997-10-12	12	1200015	400280			M	B	2015-06-04	2018-04-13	2	.0	.00	30.00	30.00	45.00	.00	5
305383	Wagner	Marilyn	N		1974-08-28	12	1200015	104207	111	3	F	W	1993-04-19	1994-12-01	1	20.0	.00	8.21	8.21	12.32	4269.98	5
305391	Adams	Patrick	A		1986-12-02	70	7070303	151380	1100	12	M	B	2006-10-17		12	80.0	.00	15.24	15.24	22.85	31690.10	0
305405	Russell	Frederich	L		1982-04-06	60	6055046	160105	6107	1	M	B	2002-01-28	2002-06-12	0	80.0	.00	7.07	7.07	10.61	14706.12	5
305413	Whitehead	Cindy	L		1974-03-15	60	6044206	110128	109	1	F	B	1996-02-05	1996-03-16	0	80.0	.00	7.24	7.24	10.86	15061.02	5
305421	Young	Clyde	A	III	1975-06-04	70	7040002	160105	6107	1	M	B	1997-04-07	1997-09-05	0	80.0	.00	6.78	6.78	10.17	14106.04	5
305448	Johnson	George	A		1975-12-17	12	1200015	400280			M	W	1998-01-31	1998-04-17	9	.0	.00	21.00	21.00	31.50	.00	5
305456	Pattison	Stacey	L		1977-01-04	16	1600000	400074			F	W	1996-06-03	1996-08-02	0	58.0	.00	6.00	6.00	9.00	9048.00	5
305464	Parker	Marybeth	K		1974-07-10	20	2010000	110118	107	1	F	W	1996-05-06	1996-05-31	0	80.0	.00	6.58	6.58	9.87	13690.04	5
305472	Bowman	Johnny	R		1972-03-15	77	7704002	151375	1080	17	M	B	1994-04-21	2015-04-20	21	80.0	.00	16.02	16.02	24.03	33323.16	5
305480	Manley	Antrone	J		1973-01-01	60	6070006	400010			M	B	1993-09-21	1993-12-10	0	20.0	.00	5.00	5.00	7.50	2600.00	5
305499	Robertson	Myrtle			1969-05-26	12	1200015	104205	1120	8	F	B	1990-10-22	2006-06-07	15	80.0	.10	14.63	16.09	24.14	30434.04	5
305502	Nigro	Kathy	S		1979-03-16	12	1200015	104207	116	2	F	W	1998-03-03	2002-12-27	4	20.0	.00	10.91	10.91	16.37	5675.28	5
305510	Gilbert	Nancy	B		1973-11-09	20	2020100	320110	206	2	F	W	1992-07-17	1993-07-23	1	40.0	.00	9.84	9.84	14.75	10229.96	5
305529	Gibbens	Lauri	A		1983-04-27	52	5230001	123125	194	1	F	W	2000-09-15	2000-09-29	0	84.0	.00	10.11	10.11	15.16	22077.12	5
305537	Brown	Gerald	M		1972-12-31	70	7025001	151632	1130	8	M	W	1994-09-06	2004-09-25	10	80.0	.05	14.92	15.66	23.49	31025.02	5
305545	Degg	Cleo	L		1981-05-22	8	800004	184105	6108	1	F	W	2001-11-27	2001-12-11	0	80.0	.00	7.39	7.39	11.08	15370.16	5
305553	Jimison	Kanisha	A		1978-08-02	12	1200015	104105	104	2	F	B	1998-09-16	1999-12-21	1	40.0	.00	5.95	5.95	8.93	6193.20	5
305561	Ragusa	Katherine	R		1976-06-15	20	2020100	320110	206	3	F	W	1996-04-01	1998-01-03	1	40.0	.00	10.59	10.59	15.89	11016.20	5
305588	Adams	Frederick	E		1974-01-21	70	7003410	151753	1140	12	M	B	1995-11-15	2011-01-09	15	80.0	.10	18.16	19.97	29.96	37765.00	5
305596	Lawrence	Troy	A		1975-11-01	50	5060001	5010	3140	19	M	B	1996-08-09		22	80.0	.00	29.60	30.56	50.17	61567.22	0
305600	Barkley	Ernest	R		1972-05-06	60	6044286		110	4	M	B	1991-07-01	1994-05-07	2	80.0	.00	8.06	8.06	12.10	16773.90	5
305626	Whitley	Bernice	M		1976-09-11	12	1200015	104305	210	6	F	B	1997-08-12	2002-06-29	4	80.0	.00	14.47	14.47	21.70	30093.96	5
305634	Krygowski	Stefanie	A		1985-08-10	53	5371011	105119	1160	4	F	W	2002-12-02	2007-08-17	4	80.0	.00	15.80	15.80	23.70	32868.16	5
305642	Perdue	Paula	M		1983-05-16	52	5210001	120210	185	2	F	W	2001-01-13	2001-06-13	0	84.0	.00	12.24	12.24	18.36	26738.14	5
305650	Bradford	Joel		II	1986-02-18	70	7040002	160105	6107	1	M	B	2003-08-11	2003-10-09	0	80.0	.00	7.07	7.07	10.61	14706.12	5
305669	Cooley-Freeman	Lakeasha			1983-01-21	53	5320001	105129	1200	10	F	B	2000-04-24	2013-08-30	13	80.0	.08	22.93	24.77	37.15	47704.28	5
305685	Wallace	Stefanie	M		1984-06-09	70	7006000	985	425	1	F	W	2002-11-08	2003-01-03	0	58.0	.00	5.15	5.15	7.72	7766.20	5
305693	Reese	Tyrza	E		1971-08-24	70	7025001	400074			F	B	1990-10-08	1993-07-15	2	58.0	.00	9.76	9.76	14.63	14711.84	5
305715	Jung	Shelby	S		1968-09-08	12	1200015	104305	207	7	F	W	1990-04-16	1996-08-31	6	80.0	.00	12.32	12.32	18.49	25633.14	5
305723	McMurray	Lakieta	L		1976-09-24	60	6044416				F	B	1998-03-16	1998-09-12	0	80.0	.00	7.44	7.44	11.16	15477.02	5
305731	Vaughn	Darla	L		1976-06-01	41	4130100	100230	2310	17	F	W	1993-12-06		24	80.0	.00	49.21	49.21	73.81	102352.12	0
305740	Gary	Alison	G		1991-08-16	1	120110	550916	8026	1	F	W	2009-01-02	2012-12-31	3	80.0	.00	5.77	5.77	8.65	12000.04	5
305758	Adams	Stephanie	L		1983-10-06	60	6055016	105393	1120	8	F	B	2001-08-27	2009-01-02	7	80.0	.00	14.63	14.63	21.95	30434.04	5
305766	Robertson	Rhonda	L		1976-05-22	20	2010000	400074			F	B	1995-10-30	1996-08-19	0	58.0	.00	6.27	6.27	9.41	9459.06	5
305774	Johns	Mary	E		1971-10-20	12	1200015	104207	111	3	F	W	1993-11-06	1995-10-27	1	20.0	.00	8.46	8.46	12.69	4397.90	5
305782	Clark	Bobby	F		1974-12-01	52	5240001	120760	1201	7	F	B	1992-12-26	2007-09-26	14	84.0	.09	19.99	21.79	32.68	43656.08	5
305790	Benner	Lisa	M		1969-06-23	12	1200015	104205	111	6	F	W	1991-01-07	1995-08-04	4	80.0	.00	9.24	9.24	13.86	19223.10	5
305812	Leahy-Stout	Carole	J		1973-06-05	52	5210001	120215	174	7	F	W	1992-09-27	2003-04-05	10	84.0	.06	18.06	19.15	28.72	39447.98	5
305820	Perkins	Roy	A		1970-07-28	70	7030102	160105	107	1	M	B	1990-07-17	1990-08-02	0	80.0	.00	6.39	6.39	9.58	13290.94	5
305839	Allen	Lewis	H		1972-10-16	51	5120001	170105	7201	6	M	B	1993-09-16	1997-10-07	4	112.0	.00	6.90	6.90	12.21	20103.20	5
305847	Bell	Vackenhaschre	Q		1976-06-03	20	2010000		106	1	F	B	1995-08-07	1995-11-03	0	80.0	.00	6.27	6.27	9.41	13047.06	5
305863	Johnson	Lessie	M		1974-04-28	60	6044446				F	W	1994-06-01	1994-07-28	0	70.0	.00	10.02	10.02	15.03	18235.88	5
305871	Tomlinson	Jodi	L		1972-04-16	50	5060001	400074			F	W	1994-03-16	1998-05-21	4	58.0	.00	6.78	6.78	10.17	10226.84	5
305880	Dorn	Terri	L		1975-12-13	52	5210001	400074			F	W	1996-09-24	1996-10-21	0	58.0	.00	7.00	7.00	10.50	10556.00	5
305898	Fisher	Gerry	D		1971-05-28	60	6021066	105365	201	10	F	B	1991-11-01	2000-08-14	8	80.0	.00	10.54	10.54	15.81	21917.22	5
305901	St Amant	David	P		1974-09-14	52	5210001	120210	196	1	M	W	1993-06-29	1993-12-18	0	112.0	.00	8.28	8.28	12.42	24106.94	5
305910	Bell	Alex	M	Sr	1978-01-25	70	7070343	101220	1170	16	M	B	1998-06-29	2015-04-20	16	80.0	.00	24.13	24.13	36.19	50189.10	5
305928	Davis	Timothy	R		1979-09-14	53	5330001	124252	109	1	M	B	1998-02-12	1998-07-01	0	80.0	.00	7.35	7.35	11.02	15287.22	5
305936	Johnson	Timothy			1990-07-20	53	5330001	124252	1120	2	M	B	2011-04-15	2011-12-30	0	80.0	.05	12.25	12.87	19.30	25488.06	5
305944	Pattillo	Laura	G		1978-05-18	12	1200015	104207	113	1	F	W	1997-02-19	1998-06-18	1	20.0	.00	8.91	8.91	13.36	4631.90	5
305952	Williams	Michael	G		1974-09-19	70	7070303	400074			M	W	1993-02-24	1994-05-20	1	58.0	.00	9.76	9.76	14.63	14711.84	5
305960	Wygle	John	R		1979-07-27	12	1200015	104105	107	2	M	W	2001-08-13	2003-07-24	1	40.0	.00	7.17	7.17	10.75	7456.54	5
305979	Hale	Debra	S		1975-05-26	12	1200015	104207	111	3	F	W	1992-11-19	1994-07-29	1	20.0	.00	8.21	8.21	12.32	4269.98	5
305987	Stikes	Robert	L		1981-06-25	9	970002	183125	1180	16	M	B	2003-10-06		15	80.0	.00	25.34	26.06	43.41	52699.14	0
305995	Gannon	Debra	A		1977-12-08	60	6021066	105363	107	5	F	W	1995-08-25	1999-10-11	4	80.0	.00	7.52	7.52	11.28	15639.00	5
306002	Colvin	Kelly	L		1980-03-22	41	4120000	400074			F	W	1999-06-01	1999-08-06	0	58.0	.00	7.13	7.13	10.70	10753.34	5
306010	Fluhr	Jeffrey	C		1973-02-10	15	1500006	300085	2300	8	M	W	1992-08-08	2008-09-09	16	80.0	.11	35.21	39.09	58.63	73244.08	5
306029	Long	Stephen	W		1968-01-13	5	520000	320005	206	5	M	W	1990-01-16	1992-09-15	2	40.0	.00	10.75	10.75	16.12	10318.56	5
306037	Latta	Jackson	D		1980-01-25	70	7003000		118	1	M	W	2001-09-24	2001-12-19	0	80.0	.00	11.67	11.67	17.51	24279.06	5
306045	Frazier	Sarah	E		1977-09-27	52	5240001	400276			F	W	1998-05-09	1998-08-20	0	58.0	.00	7.00	7.00	10.50	10556.00	5
306053	Courtney	Charles	G		1982-08-02	52	5210001	120215	1211	19	M	W	2001-06-11		17	84.0	.00	30.52	30.52	45.78	66661.14	0
306061	Riley	Glenda	K		1972-04-28	70	7001000		109	3	F	W	1992-08-03	1995-03-25	2	80.0	.00	7.68	7.68	11.52	15978.04	5
306070	Paynter	Norma	L		1972-12-11	1	120030		200	7	F	W	1994-01-19	1997-01-16	2	40.0	.00	9.21	9.21	13.81	9573.46	5
306100	Cazaudebat	Carol	W		1979-09-03	12	1200015	104207	113	4	F	W	1997-11-04	2000-02-16	2	20.0	.00	10.02	10.02	15.04	5213.00	5
306126	Bond	Doretha	M		1972-10-28	50	5050001		107	1	F	B	1991-11-01	1991-12-05	0	86.0	.00	6.39	6.39	9.58	13291.44	5
306134	Williams	Timothy	T		1975-01-14	60	6044406		110	1	M	B	1993-06-01	1993-09-01	0	80.0	.00	7.38	7.38	11.07	15349.88	5
306142	Long	Selena	M		1974-04-13	20	2010000	400074			F	W	1996-02-12	1996-08-02	0	58.0	.00	6.58	6.58	9.87	9925.24	5
306150	Hernandez	Adelaida	M		1982-03-11	12	1200015	104105	107	2	F	O	2003-05-13	2003-11-15	0	40.0	.00	7.17	7.17	10.75	7456.54	5
306169	Campbell-Miller	Janice	T		1971-09-30	46	4610000		212	1	F	B	1990-11-26	1991-10-15	0	86.0	.00	12.76	12.76	19.14	26540.88	5
306177	Gwin	Laura	E		1981-10-20	60	6044666		115	1	F	W	2001-08-27	2001-10-12	0	80.0	.00	10.10	10.10	15.15	21009.04	5
306185	Kennedy	Kimberly	B		1977-05-20	50	5050001	110118	1050	6	F	W	1998-12-14	2005-05-20	6	80.0	.00	9.52	9.52	14.27	19794.06	5
306193	Looney	Joleslie	T		1979-10-15	45	4500000	110620	1110	11	F	B	2001-03-12	2014-10-24	13	80.0	.08	15.23	16.45	24.67	31673.20	5
306207	Elam	William	H	Jr	1981-11-04	6	600000	450240			M	W	2000-01-03	2011-02-11	11	32.0	.00	12.00	12.00	18.00	9984.00	5
306215	Hall	Bobbie	S		1969-06-02	12	1200015	104305	2170	9	F	W	1991-01-02	2006-09-14	15	80.0	.10	19.23	21.16	31.74	40008.28	5
306223	Gonzales	Maraer Ann	H		1986-11-18	12	1200015	104205	1150	13	F	W	2004-10-18		14	80.0	.00	20.03	20.03	30.04	41659.02	0
306231	Pickard	Ronnie	L		1984-04-30	9	910002	109850	2270	2	M	W	2004-03-08	2008-11-07	4	80.0	.00	25.48	25.48	38.21	52988.00	5
306274	Allen	Carolyn	T		1973-10-01	70	7070303		111	1	F	B	1993-12-27	1994-03-19	0	80.0	.00	7.74	7.74	11.61	16098.94	5
306320	Morris	Lesley	A		1984-08-19	12	1200015	104105	104	1	F	W	2001-10-16	2001-10-17	0	40.0	.00	6.07	6.07	9.10	6312.54	5
306339	Becton	Brenda	J		1974-02-25	1	120050	300002	1130	1	F	B	1991-07-01	1991-07-24	0	77.0	.00	5.67	5.67	8.50	10478.16	5
306347	King	Keena	S		1971-12-16	12	1200015	104105	103	2	F	B	1991-03-04	1992-01-31	0	40.0	.00	5.43	5.43	8.14	5645.12	5
306355	Wade	William	P		1979-01-15	50	5050001	102350	119	2	M	W	1998-11-17	2000-10-25	1	80.0	.00	12.62	12.62	18.93	26254.28	5
306380	Imoh	Monde	J		1972-08-25	70	7040002	151005	109	1	M	B	1991-04-08	1991-11-02	0	80.0	.00	7.03	7.03	10.54	14621.88	5
306401	Grier	Jason	B		1974-04-16	52	5210001	400074			M	W	1994-05-17	1995-11-27	1	58.0	.00	6.00	6.00	9.00	9048.00	5
306428	Harrell	Hilary	K		1985-10-07	12	1200015	104105	1020	2	F	W	2006-12-10	2007-10-18	0	40.0	.00	7.52	7.52	11.28	7823.92	5
306436	Wilson	Layata	T		1981-03-12	40	4070206	400074			F	B	1998-06-22	1998-08-07	0	58.0	.00	15.00	15.00	22.50	22620.00	5
306444	Sims	James	C		1972-06-11	11	1100004	141228	118	8	M	W	1990-11-26	2002-03-09	11	80.0	.06	14.36	15.22	22.83	29859.96	5
306452	Bridges	Harrietta	J		1979-05-19	12	1200015	104207	1150	15	F	B	2001-09-25		17	20.0	.00	21.25	21.25	31.87	11049.22	0
306460	Shoaf	Kenneth	D		1970-08-08	52	5210001	120210	196	1	M	W	1991-12-04	1992-07-03	0	112.0	.00	7.38	7.38	11.07	21486.40	5
306479	Bankston	Robert	L		1975-10-16	60	6044016		216	7	M	W	1994-04-04	1994-05-09	0	80.0	.00	18.48	18.48	27.73	38446.98	5
306487	Rudolph	Richard			1974-01-13	5	520000		209	5	M	B	1992-09-16	1996-12-07	4	80.0	.00	12.80	12.80	19.20	26621.14	5
306495	Howell	James			1973-07-10	70	7070303	151005	109	1	M	B	1991-09-18	1991-12-28	0	80.0	.00	7.03	7.03	10.54	14621.88	5
306509	Cochran	Edward	D		1982-04-10	70	7004000	113110	6110	2	M	B	1999-08-30	2000-11-11	1	80.0	.00	8.32	8.32	12.48	17300.92	5
306517	Roper	Mary	E		1973-09-18	5	510000	320235	2350	12	F	W	1993-10-14	2014-09-10	21	80.0	.15	50.58	58.17	87.26	105212.12	5
306533	Christison	Raymond	B	Jr	1976-04-25	11	1100004	160405	107	1	M	W	1994-09-19	1995-04-17	0	80.0	.00	6.58	6.58	9.87	13690.04	5
306541	Dudley	Henry	A		1977-07-17	21	2110000	182115	120	2	M	B	1995-05-22	1998-11-04	3	80.0	.00	12.86	12.86	21.88	26742.04	5
306550	Montgomery	Ivory	J		1978-07-21	70	7020001	101210	112	2	M	B	1998-05-04	1998-12-23	0	80.0	.00	8.74	8.74	13.12	18187.00	5
306568	Lee	Bobby	J		1976-07-30	52	5210001	120215	1211	6	M	W	1996-12-02	2007-01-06	10	84.0	.05	20.38	21.40	32.09	44503.16	5
306576	Johnson	Theresa	D		1969-11-10	50	5060001		106	1	F	W	1992-01-27	1992-04-17	0	86.0	.00	6.09	6.09	9.13	12667.44	5
306584	Salsbury	Elizabeth	R		1985-04-24	50	5050001	110132	1090	15	F	W	2004-03-01		14	80.0	.00	15.86	15.86	23.78	32981.00	0
306606	Banks	Roderick	K		1971-01-04	72	7210002	101490	2310	12	M	W	1990-04-23	2014-01-10	23	80.0	.18	41.61	49.11	73.66	86558.16	5
306614	Taylor	Cleve	B		1977-12-22	60	6044706	105550	2260	3	M	B	1997-02-25	2006-01-08	8	80.0	.12	24.99	27.99	41.98	51979.20	5
306622	Dial	Jack			1970-04-01	70	7070303		211	2	M	W	1992-01-14	1994-11-07	2	80.0	.00	12.52	12.52	18.79	26052.00	5
306630	Fernandez	John	J		1983-08-10	70	7040002	160105	1030	1	M	B	2004-02-09	2004-07-10	0	80.0	.00	7.45	7.45	11.17	15487.16	5
306649	Atkins	Timothy	H		1981-05-21	70	7003000	999999			M	W	2000-06-20	2006-12-19	6	80.0	.00	29.27	29.27	43.91	60883.16	5
306657	Fuller	Tommy	L	Jr	1978-03-20	20	2010000	105145	2150	10	M	B	1998-03-16	2005-12-02	7	80.0	.00	17.45	17.45	26.17	36288.20	5
306665	Dudley	Cheree	M		1979-04-02	5	520000	320005	206	1	F	B	1997-08-18	1997-09-13	0	40.0	.00	9.98	9.98	14.98	10383.62	5
306673	Steele	Keri	R		1976-08-26	41	4130000	400074			F	W	1998-01-05	1998-07-28	0	58.0	.00	7.13	7.13	10.70	10753.34	5
306690	Pursifull	Daniel	J		1974-03-03	11	1100004	160405	107	1	M	W	1995-09-11	1997-02-18	1	80.0	.00	6.68	6.68	10.02	13894.92	5
306703	Woods	Catrina	W		1978-11-06	70	7041086	400074			F	B	2000-10-17	2002-09-20	1	58.0	.00	9.00	9.00	13.50	13572.00	5
306711	Allmond	Billy	M	Jr	1970-11-16	50	5020001	5010	3140	12	M	W	1992-10-01	2012-07-12	19	80.0	.14	23.60	26.90	44.67	49078.12	5
306720	Burnham	Bryan	K		1981-11-08	70	7025001	400074			M	W	2002-09-24	2006-05-24	3	58.0	.00	9.75	9.75	14.62	14703.00	5
306738	Wesley	Dorian	L		1982-04-14	8	800004	400074			F	W	2002-05-29	2002-08-09	0	58.0	.00	6.25	6.25	9.38	9425.00	5
306754	Branton	Joseph	E		1977-01-16	52	5210001	400275			M	W	1996-09-17	1997-04-09	0	58.0	.00	10.00	10.00	15.00	15080.00	5
306762	Mansur	Kathryn	A		1980-12-23	41	4120000	111130	1110	9	F	W	2002-12-18	2013-12-13	10	80.0	.05	14.35	15.07	22.61	29855.02	5
306770	Jones	Russell	T		1978-08-26	70	7070343	151360	1190	19	M	W	1997-10-13		21	80.0	.00	29.07	29.07	43.60	60464.04	0
306789	White	Samuel	D		1978-11-25	50	5060001	5010	3140	18	M	W	1998-07-31		20	80.0	.00	28.74	29.70	48.88	59774.00	0
306797	Minor	Rhandel	D		1977-01-01	20	2010000	400074			M	B	1996-06-25	1996-08-16	0	58.0	.00	6.58	6.58	9.87	9925.24	5
306800	Norris	Vaughn	L		1974-09-25	70	7040002	160105	107	1	M	W	1994-03-28	1994-08-19	0	80.0	.00	6.39	6.39	9.58	13290.94	5
306819	Calloway	Curtis	A		1990-12-20	20	2010000	550921	9999	1	M	B	2010-09-28		8	.0	.00	49.91	49.91	74.86	.00	0
306827	Young	Ezekiel		Jr	1976-01-16	53	5330001	124252	111	2	M	B	1996-11-02	2000-03-08	3	80.0	.00	8.62	8.62	12.93	17936.10	5
306843	Peltier	Pamela	E		1973-07-18	41	4110000	108540	2180	19	F	W	1994-12-19		23	80.0	.00	27.69	27.69	41.53	57585.06	0
306851	Thompson	Jamelle	B		1970-11-03	20	2020100	320110	206	2	F	B	1992-08-27	1993-04-26	0	40.0	.00	9.84	9.84	14.75	10229.96	5
306860	Miller	Kenneth	J		1972-08-03	52	5210001	120210	196	2	M	W	1993-07-28	1994-02-21	0	112.0	.00	8.53	8.53	12.79	24830.00	5
306878	Thigpen	Terry	H		1984-01-10	53	5330001	110118	1050	2	F	W	2002-12-16	2004-10-01	1	80.0	.00	8.45	8.45	12.68	17586.14	5
306894	Cooper	James	W	Jr	1977-08-23	12	1200015	400280			M	W	1998-01-31	1999-06-11	9	.0	.00	21.00	21.00	31.50	.00	5
306908	Roy	Shelley	A		1980-11-11	54	5400001	400074			F	W	2000-08-21	2000-12-06	0	58.0	.00	6.00	6.00	9.00	9048.00	5
306932	Russell	Natasha	M		1978-08-29	70	7070303	400074			F	B	1999-12-27	2000-09-23	0	58.0	.00	9.76	9.76	14.63	14711.84	5
306940	Nelson	Gerrick	E		1971-10-23	50	5050021	5015	3150	19	M	B	1993-03-02		25	80.0	.00	32.12	32.12	52.50	66802.06	0
306959	Nichols	Daniel	A	Jr	1981-02-22	50	5050001	110118	109	1	M	W	2000-01-24	2000-02-19	0	80.0	.00	7.64	7.64	11.46	15887.04	5
306967	Lemmon	Anne	B		1982-07-04	12	1200015	104305	2200	12	F	W	2003-10-13	2016-07-26	12	80.0	.00	24.82	24.82	37.23	51620.92	5
306975	Gillis	Sandra	S		1974-08-03	12	1200015	104207	113	3	F	W	1993-04-15	1998-03-19	4	20.0	.00	9.45	9.45	14.17	4913.74	5
306983	Ruffin	Joe	L		1979-02-07	53	5330001	124253	1140	7	M	B	1998-08-03	2014-12-16	16	80.0	.11	15.66	17.38	26.08	32577.22	5
306991	Sutton	William	D		1979-10-03	12	1200015	400280			M	W	1998-06-17	2006-08-31	12	.0	.00	25.00	25.00	37.50	.00	5
307009	Wood	Donald	B		1974-10-13	52	5210001	120210	196	2	M	W	1992-07-31	1993-12-26	1	112.0	.00	8.53	8.53	12.79	24830.00	5
307025	Bounds	Mike	J		1983-10-17	12	1200015	104205	1150	13	M	W	2004-05-04		14	80.0	.00	20.03	20.03	30.04	41659.02	0
307033	Baughman	Barbara	A		1982-05-22	41	4130000	100230	2310	15	F	W	2004-07-12		14	80.0	.00	46.38	46.38	69.57	96476.12	0
307050	Williams	Steve	R		1980-04-23	50	5020001	5005	1416	2	M	B	1999-12-03	2000-08-18	0	80.0	.00	11.23	11.59	17.38	23350.08	5
307068	Fountain	Quenton	L		1978-12-23	60	6041016	160105	6107	1	M	B	2000-01-03	2000-01-28	1	80.0	.00	7.07	7.07	10.61	14706.12	5
307076	Willingham	Felicia	B		1979-06-21	52	5230001	123125	194	2	F	W	1999-03-08	1999-10-28	0	84.0	.00	10.11	10.11	15.16	22077.12	5
307084	Harris	Jerry	W		1977-02-21	51	5120001	170115	7220	18	M	B	1998-08-17		20	112.0	.00	22.44	22.44	36.75	65341.12	0
